auxFraction,f1,precision,recall,targetFraction
0.0,0.025676937441643323,0.025676937441643323,0.025676937441643323,0.0
0.0,0.07516339869281045,0.07516339869281045,0.07516339869281045,0.0
0.0,0.049019607843137254,0.049019607843137254,0.049019607843137254,0.0
0.0,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.0
