auxFraction,f1,precision,recall,targetFraction
0.0,0.6433239962651728,0.6433239962651728,0.6433239962651728,0.2
0.0,0.6601307189542484,0.6601307189542484,0.6601307189542484,0.2
0.0,0.6209150326797386,0.6209150326797386,0.6209150326797386,0.2
0.0,0.5284780578898226,0.5284780578898226,0.5284780578898226,0.2
0.0,0.6300794021485288,0.6300794021485288,0.6300794021485288,0.2
0.0,0.6241830065359477,0.6241830065359477,0.6241830065359477,0.2
0.0,0.6447245564892624,0.6447245564892624,0.6447245564892624,0.2
0.0,0.6209150326797386,0.6209150326797386,0.6209150326797386,0.2
0.0,0.5158730158730159,0.5158730158730159,0.5158730158730159,0.2
0.0,0.6389537599252686,0.6389537599252686,0.6389537599252686,0.2
0.0,0.6367880485527544,0.6367880485527544,0.6367880485527544,0.2
0.0,0.6372549019607843,0.6372549019607843,0.6372549019607843,0.2
0.0,0.6400560224089635,0.6400560224089635,0.6400560224089635,0.2
0.0,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.2
0.0,0.6258757589911257,0.6258757589911257,0.6258757589911257,0.2
0.0,0.6591970121381886,0.6591970121381886,0.6591970121381886,0.4
0.0,0.7012138188608776,0.7012138188608776,0.7012138188608776,0.4
0.0,0.6680672268907563,0.6680672268907563,0.6680672268907563,0.4
0.0,0.5704948646125116,0.5704948646125116,0.5704948646125116,0.4
0.0,0.6534329752452125,0.6534329752452125,0.6534329752452125,0.4
0.0,0.6802054154995332,0.6802054154995332,0.6802054154995332,0.4
0.0,0.6890756302521008,0.6890756302521008,0.6890756302521008,0.4
0.0,0.6792717086834734,0.6792717086834734,0.6792717086834734,0.4
0.0,0.5527544351073763,0.5527544351073763,0.5527544351073763,0.4
0.0,0.6599719757122839,0.6599719757122839,0.6599719757122839,0.4
0.0,0.6587301587301587,0.6587301587301587,0.6587301587301587,0.4
0.0,0.680672268907563,0.680672268907563,0.680672268907563,0.4
0.0,0.6844070961718021,0.6844070961718021,0.6844070961718021,0.4
0.0,0.5723622782446312,0.5723622782446312,0.5723622782446312,0.4
0.0,0.6865950490425035,0.6865950490425035,0.6865950490425035,0.4
0.0,0.6867413632119514,0.6867413632119514,0.6867413632119514,0.4
0.0,0.6946778711484594,0.6946778711484594,0.6946778711484594,0.4
0.0,0.6545284780578898,0.6545284780578898,0.6545284780578898,0.4
0.0,0.5709617180205415,0.5709617180205415,0.5709617180205415,0.4
0.0,0.7085474077533863,0.7085474077533863,0.7085474077533863,0.4
0.0,0.673202614379085,0.673202614379085,0.673202614379085,0.4
0.0,0.6946778711484594,0.6946778711484594,0.6946778711484594,0.4
0.0,0.6624649859943977,0.6624649859943977,0.6624649859943977,0.4
0.0,0.5550887021475257,0.5550887021475257,0.5550887021475257,0.4
0.0,0.6669780476412891,0.6669780476412891,0.6669780476412891,0.4
0.0,0.719421101774043,0.719421101774043,0.719421101774043,0.6000000000000001
0.0,0.6853408029878618,0.6853408029878618,0.6853408029878618,0.6000000000000001
0.0,0.7012138188608776,0.7012138188608776,0.7012138188608776,0.6000000000000001
0.0,0.5905695611577965,0.5905695611577965,0.5905695611577965,0.6000000000000001
0.0,0.7029425502101821,0.7029425502101821,0.7029425502101821,0.6000000000000001
0.0,0.7049486461251168,0.7049486461251168,0.7049486461251168,0.6000000000000001
0.0,0.7147525676937441,0.7147525676937442,0.7147525676937442,0.6000000000000001
0.0,0.6932773109243697,0.6932773109243697,0.6932773109243697,0.6000000000000001
0.0,0.5915032679738562,0.5915032679738562,0.5915032679738562,0.6000000000000001
0.0,0.7113498365249882,0.7113498365249883,0.7113498365249883,0.6000000000000001
0.0,0.718954248366013,0.7189542483660131,0.7189542483660131,0.6000000000000001
0.0,0.7063492063492064,0.7063492063492064,0.7063492063492064,0.6000000000000001
0.0,0.6890756302521008,0.6890756302521008,0.6890756302521008,0.6000000000000001
0.0,0.572829131652661,0.572829131652661,0.572829131652661,0.6000000000000001
0.0,0.6749182624941616,0.6749182624941616,0.6749182624941616,0.6000000000000001
0.0,0.6881419234360411,0.6881419234360411,0.6881419234360411,0.6000000000000001
0.0,0.7147525676937441,0.7147525676937442,0.7147525676937442,0.6000000000000001
0.0,0.696078431372549,0.696078431372549,0.696078431372549,0.6000000000000001
0.0,0.5957049486461251,0.5957049486461251,0.5957049486461251,0.6000000000000001
0.0,0.694535263895376,0.694535263895376,0.694535263895376,0.6000000000000001
0.0,0.6876750700280112,0.6876750700280112,0.6876750700280112,0.6000000000000001
0.0,0.7072829131652661,0.7072829131652661,0.7072829131652661,0.6000000000000001
0.0,0.6853408029878618,0.6853408029878618,0.6853408029878618,0.6000000000000001
0.0,0.5676937441643324,0.5676937441643324,0.5676937441643324,0.6000000000000001
0.0,0.695936478281177,0.695936478281177,0.695936478281177,0.6000000000000001
0.0,0.7208216619981326,0.7208216619981326,0.7208216619981326,0.8
0.0,0.7105508870214752,0.7105508870214753,0.7105508870214753,0.8
0.0,0.7035480859010271,0.7035480859010271,0.7035480859010271,0.8
0.0,0.5989729225023342,0.5989729225023342,0.5989729225023342,0.8
0.0,0.729098552078468,0.729098552078468,0.729098552078468,0.8
0.0,0.7110177404295052,0.7110177404295052,0.7110177404295052,0.8
0.0,0.7240896358543417,0.7240896358543417,0.7240896358543417,0.8
0.0,0.6890756302521008,0.6890756302521008,0.6890756302521008,0.8
0.0,0.6209150326797386,0.6209150326797386,0.6209150326797386,0.8
0.0,0.7099486221391872,0.7099486221391873,0.7099486221391873,0.8
0.0,0.7208216619981326,0.7208216619981326,0.7208216619981326,0.8
0.0,0.7240896358543417,0.7240896358543417,0.7240896358543417,0.8
0.0,0.7278244631185807,0.7278244631185807,0.7278244631185807,0.8
0.0,0.6167133520074697,0.6167133520074697,0.6167133520074697,0.8
0.0,0.7062120504437179,0.7062120504437179,0.7062120504437179,0.8
0.0,0.7240896358543417,0.7240896358543417,0.7240896358543417,0.8
0.0,0.7175536881419234,0.7175536881419234,0.7175536881419234,0.8
0.0,0.7096171802054155,0.7096171802054155,0.7096171802054155,0.8
0.0,0.5957049486461251,0.5957049486461251,0.5957049486461251,0.8
0.0,0.7113498365249882,0.7113498365249883,0.7113498365249883,0.8
0.0,0.7100840336134453,0.7100840336134454,0.7100840336134454,0.8
0.0,0.7287581699346405,0.7287581699346405,0.7287581699346405,0.8
0.0,0.7110177404295052,0.7110177404295052,0.7110177404295052,0.8
0.0,0.5919701213818861,0.5919701213818861,0.5919701213818861,0.8
0.0,0.7066791219056515,0.7066791219056515,0.7066791219056515,0.8
0.0,0.7250233426704016,0.7250233426704015,0.7250233426704015,1.0
0.0,0.7324929971988795,0.7324929971988795,0.7324929971988795,1.0
0.0,0.7072829131652661,0.7072829131652661,0.7072829131652661,1.0
0.0,0.6045751633986928,0.6045751633986928,0.6045751633986928,1.0
0.0,0.7108827650630547,0.7108827650630547,0.7108827650630547,1.0
0.0,0.7301587301587301,0.7301587301587301,0.7301587301587301,1.0
0.0,0.7478991596638656,0.7478991596638656,0.7478991596638656,1.0
0.0,0.7105508870214752,0.7105508870214753,0.7105508870214753,1.0
0.0,0.6255835667600373,0.6255835667600373,0.6255835667600373,1.0
0.0,0.7052779075198505,0.7052779075198505,0.7052779075198505,1.0
0.0,0.711484593837535,0.711484593837535,0.711484593837535,1.0
0.0,0.699813258636788,0.699813258636788,0.699813258636788,1.0
0.0,0.7058823529411765,0.7058823529411765,0.7058823529411765,1.0
0.0,0.6045751633986928,0.6045751633986928,0.6045751633986928,1.0
0.0,0.7258290518449323,0.7258290518449323,0.7258290518449323,1.0
0.0,0.723622782446312,0.7236227824463118,0.7236227824463118,1.0
0.0,0.7301587301587301,0.7301587301587301,0.7301587301587301,1.0
0.0,0.7063492063492064,0.7063492063492064,0.7063492063492064,1.0
0.0,0.6223155929038282,0.6223155929038282,0.6223155929038282,1.0
0.0,0.7146193367585241,0.7146193367585241,0.7146193367585241,1.0
0.0,0.7268907563025211,0.726890756302521,0.726890756302521,1.0
0.0,0.7315592903828197,0.7315592903828197,0.7315592903828197,1.0
0.0,0.7166199813258637,0.7166199813258637,0.7166199813258637,1.0
0.0,0.6045751633986928,0.6045751633986928,0.6045751633986928,1.0
0.0,0.7239607659971976,0.7239607659971976,0.7239607659971976,1.0
0.2,0.059757236227824466,0.059757236227824466,0.059757236227824466,0.0
0.2,0.05182072829131653,0.05182072829131653,0.05182072829131653,0.0
0.2,0.16713352007469653,0.16713352007469653,0.16713352007469653,0.0
0.2,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0
0.2,0.008407286314806165,0.008407286314806165,0.008407286314806165,0.0
0.2,0.07329598506069095,0.07329598506069095,0.07329598506069095,0.0
0.2,0.09337068160597574,0.09337068160597572,0.09337068160597572,0.0
0.2,0.015406162464985995,0.015406162464985995,0.015406162464985995,0.0
0.2,0.028478057889822595,0.028478057889822595,0.028478057889822595,0.0
0.2,0.04624007473143391,0.04624007473143391,0.04624007473143391,0.0
0.2,0.05929038281979458,0.05929038281979458,0.05929038281979458,0.0
0.2,0.009337068160597572,0.009337068160597572,0.009337068160597572,0.0
0.2,0.01727357609710551,0.01727357609710551,0.01727357609710551,0.0
0.2,0.019140989729225025,0.019140989729225025,0.019140989729225025,0.0
0.2,0.11536665109761796,0.11536665109761794,0.11536665109761794,0.0
0.2,0.036414565826330535,0.036414565826330535,0.036414565826330535,0.0
0.2,0.0018674136321195146,0.0018674136321195146,0.0018674136321195146,0.0
0.2,0.05368814192343604,0.05368814192343604,0.05368814192343604,0.0
0.2,0.04061624649859944,0.04061624649859944,0.04061624649859944,0.0
0.2,0.0541802895843064,0.0541802895843064,0.0541802895843064,0.0
0.2,0.09290382819794586,0.09290382819794585,0.09290382819794585,0.0
0.2,0.06162464985994398,0.06162464985994398,0.06162464985994398,0.0
0.2,0.04108309990662932,0.04108309990662932,0.04108309990662932,0.0
0.2,0.0742296918767507,0.0742296918767507,0.0742296918767507,0.0
0.2,0.028491359177954225,0.02849135917795423,0.02849135917795423,0.0
0.2,0.6279178338001867,0.6279178338001867,0.6279178338001867,0.2
0.2,0.65406162464986,0.65406162464986,0.65406162464986,0.2
0.2,0.6143790849673203,0.6143790849673203,0.6143790849673203,0.2
0.2,0.5219421101774043,0.5219421101774043,0.5219421101774043,0.2
0.2,0.6370854740775339,0.6370854740775339,0.6370854740775339,0.2
0.2,0.6139122315592904,0.6139122315592904,0.6139122315592904,0.2
0.2,0.6447245564892624,0.6447245564892624,0.6447245564892624,0.2
0.2,0.6223155929038282,0.6223155929038282,0.6223155929038282,0.2
0.2,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.2
0.2,0.6048575432041102,0.6048575432041102,0.6048575432041102,0.2
0.2,0.6223155929038282,0.6223155929038282,0.6223155929038282,0.2
0.2,0.6265172735760971,0.6265172735760971,0.6265172735760971,0.2
0.2,0.6363211951447245,0.6363211951447245,0.6363211951447245,0.2
0.2,0.5149393090569561,0.5149393090569561,0.5149393090569561,0.2
0.2,0.6398879028491359,0.6398879028491359,0.6398879028491359,0.2
0.2,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.2
0.2,0.6526610644257703,0.6526610644257703,0.6526610644257703,0.2
0.2,0.626984126984127,0.626984126984127,0.626984126984127,0.2
0.2,0.5322128851540616,0.5322128851540616,0.5322128851540616,0.2
0.2,0.6375525455394675,0.6375525455394675,0.6375525455394675,0.2
0.2,0.6283846872082166,0.6283846872082166,0.6283846872082166,0.2
0.2,0.6447245564892624,0.6447245564892624,0.6447245564892624,0.2
0.2,0.6260504201680672,0.6260504201680672,0.6260504201680672,0.2
0.2,0.5224089635854342,0.5224089635854342,0.5224089635854342,0.2
0.2,0.6333489023820644,0.6333489023820644,0.6333489023820644,0.2
0.2,0.6746031746031746,0.6746031746031746,0.6746031746031746,0.4
0.2,0.6890756302521008,0.6890756302521008,0.6890756302521008,0.4
0.2,0.6722689075630253,0.6722689075630253,0.6722689075630253,0.4
0.2,0.5597572362278245,0.5597572362278245,0.5597572362278245,0.4
0.2,0.646893974778141,0.646893974778141,0.646893974778141,0.4
0.2,0.6881419234360411,0.6881419234360411,0.6881419234360411,0.4
0.2,0.680672268907563,0.680672268907563,0.680672268907563,0.4
0.2,0.6573295985060691,0.6573295985060691,0.6573295985060691,0.4
0.2,0.5648926237161531,0.5648926237161531,0.5648926237161531,0.4
0.2,0.6819243344231667,0.6819243344231667,0.6819243344231667,0.4
0.2,0.6783380018674137,0.6783380018674137,0.6783380018674137,0.4
0.2,0.676937441643324,0.676937441643324,0.676937441643324,0.4
0.2,0.6479925303454716,0.6479925303454716,0.6479925303454716,0.4
0.2,0.5746965452847805,0.5746965452847805,0.5746965452847805,0.4
0.2,0.6758524054180289,0.6758524054180289,0.6758524054180289,0.4
0.2,0.6802054154995332,0.6802054154995332,0.6802054154995332,0.4
0.2,0.6830065359477124,0.6830065359477124,0.6830065359477124,0.4
0.2,0.6657329598506069,0.6657329598506069,0.6657329598506069,0.4
0.2,0.5611577964519141,0.5611577964519141,0.5611577964519141,0.4
0.2,0.6534329752452125,0.6534329752452125,0.6534329752452125,0.4
0.2,0.6465919701213819,0.6465919701213819,0.6465919701213819,0.4
0.2,0.6993464052287581,0.6993464052287581,0.6993464052287581,0.4
0.2,0.6820728291316527,0.6820728291316527,0.6820728291316527,0.4
0.2,0.5485527544351074,0.5485527544351074,0.5485527544351074,0.4
0.2,0.6707146193367586,0.6707146193367586,0.6707146193367586,0.4
0.2,0.7110177404295052,0.7110177404295052,0.7110177404295052,0.6000000000000001
0.2,0.707749766573296,0.707749766573296,0.707749766573296,0.6000000000000001
0.2,0.6792717086834734,0.6792717086834734,0.6792717086834734,0.6000000000000001
0.2,0.5910364145658263,0.5910364145658263,0.5910364145658263,0.6000000000000001
0.2,0.7146193367585241,0.7146193367585241,0.7146193367585241,0.6000000000000001
0.2,0.6848739495798319,0.6848739495798319,0.6848739495798319,0.6000000000000001
0.2,0.6951447245564892,0.6951447245564892,0.6951447245564892,0.6000000000000001
0.2,0.6988795518207283,0.6988795518207283,0.6988795518207283,0.6000000000000001
0.2,0.5933706816059757,0.5933706816059757,0.5933706816059757,0.6000000000000001
0.2,0.6940681924334423,0.6940681924334423,0.6940681924334423,0.6000000000000001
0.2,0.7049486461251168,0.7049486461251168,0.7049486461251168,0.6000000000000001
0.2,0.707749766573296,0.707749766573296,0.707749766573296,0.6000000000000001
0.2,0.7072829131652661,0.7072829131652661,0.7072829131652661,0.6000000000000001
0.2,0.5877684407096172,0.5877684407096172,0.5877684407096172,0.6000000000000001
0.2,0.717421765530126,0.7174217655301262,0.7174217655301262,0.6000000000000001
0.2,0.7002801120448179,0.7002801120448179,0.7002801120448179,0.6000000000000001
0.2,0.7026143790849673,0.7026143790849673,0.7026143790849673,0.6000000000000001
0.2,0.699813258636788,0.699813258636788,0.699813258636788,0.6000000000000001
0.2,0.5723622782446312,0.5723622782446312,0.5723622782446312,0.6000000000000001
0.2,0.680056048575432,0.680056048575432,0.680056048575432,0.6000000000000001
0.2,0.7156862745098039,0.7156862745098039,0.7156862745098039,0.6000000000000001
0.2,0.723155929038282,0.723155929038282,0.723155929038282,0.6000000000000001
0.2,0.6811391223155929,0.6811391223155929,0.6811391223155929,0.6000000000000001
0.2,0.5849673202614379,0.5849673202614379,0.5849673202614379,0.6000000000000001
0.2,0.694535263895376,0.694535263895376,0.694535263895376,0.6000000000000001
0.2,0.7100840336134453,0.7100840336134454,0.7100840336134454,0.8
0.2,0.7282913165266107,0.7282913165266106,0.7282913165266106,0.8
0.2,0.6956115779645191,0.6956115779645191,0.6956115779645191,0.8
0.2,0.6078431372549019,0.6078431372549019,0.6078431372549019,0.8
0.2,0.694535263895376,0.694535263895376,0.694535263895376,0.8
0.2,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.8
0.2,0.696078431372549,0.696078431372549,0.696078431372549,0.8
0.2,0.6946778711484594,0.6946778711484594,0.6946778711484594,0.8
0.2,0.6176470588235294,0.6176470588235294,0.6176470588235294,0.8
0.2,0.7015413358243812,0.7015413358243812,0.7015413358243812,0.8
0.2,0.6881419234360411,0.6881419234360411,0.6881419234360411,0.8
0.2,0.7264239028944911,0.7264239028944911,0.7264239028944911,0.8
0.2,0.699813258636788,0.699813258636788,0.699813258636788,0.8
0.2,0.5849673202614379,0.5849673202614379,0.5849673202614379,0.8
0.2,0.711816907986922,0.711816907986922,0.711816907986922,0.8
0.2,0.6988795518207283,0.6988795518207283,0.6988795518207283,0.8
0.2,0.7100840336134453,0.7100840336134454,0.7100840336134454,0.8
0.2,0.7217553688141923,0.7217553688141923,0.7217553688141923,0.8
0.2,0.592436974789916,0.592436974789916,0.592436974789916,0.8
0.2,0.6954694068192433,0.6954694068192433,0.6954694068192433,0.8
0.2,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.8
0.2,0.7292250233426704,0.7292250233426704,0.7292250233426704,0.8
0.2,0.6937441643323996,0.6937441643323996,0.6937441643323996,0.8
0.2,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.8
0.2,0.7146193367585241,0.7146193367585241,0.7146193367585241,0.8
0.2,0.7156862745098039,0.7156862745098039,0.7156862745098039,1.0
0.2,0.711484593837535,0.711484593837535,0.711484593837535,1.0
0.2,0.718954248366013,0.7189542483660131,0.7189542483660131,1.0
0.2,0.6003734827264239,0.6003734827264239,0.6003734827264239,1.0
0.2,0.7146193367585241,0.7146193367585241,0.7146193367585241,1.0
0.2,0.7371615312791784,0.7371615312791784,0.7371615312791784,1.0
0.2,0.7170868347338936,0.7170868347338936,0.7170868347338936,1.0
0.2,0.6970121381886087,0.6970121381886087,0.6970121381886087,1.0
0.2,0.6157796451914099,0.6157796451914099,0.6157796451914099,1.0
0.2,0.7034096216721158,0.7034096216721158,0.7034096216721158,1.0
0.2,0.7198879551820728,0.7198879551820728,0.7198879551820728,1.0
0.2,0.719421101774043,0.719421101774043,0.719421101774043,1.0
0.2,0.723622782446312,0.7236227824463118,0.7236227824463118,1.0
0.2,0.561624649859944,0.561624649859944,0.561624649859944,1.0
0.2,0.7253619803829986,0.7253619803829986,0.7253619803829986,1.0
0.2,0.7301587301587301,0.7301587301587301,0.7301587301587301,1.0
0.2,0.7436974789915967,0.7436974789915967,0.7436974789915967,1.0
0.2,0.7026143790849673,0.7026143790849673,0.7026143790849673,1.0
0.2,0.6050420168067226,0.6050420168067226,0.6050420168067226,1.0
0.2,0.717421765530126,0.7174217655301262,0.7174217655301262,1.0
0.2,0.7208216619981326,0.7208216619981326,0.7208216619981326,1.0
0.2,0.7063492063492064,0.7063492063492064,0.7063492063492064,1.0
0.2,0.7105508870214752,0.7105508870214753,0.7105508870214753,1.0
0.2,0.6078431372549019,0.6078431372549019,0.6078431372549019,1.0
0.2,0.7267631947687996,0.7267631947687996,0.7267631947687996,1.0
0.4,0.045284780578898225,0.045284780578898225,0.045284780578898225,0.0
0.4,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.0
0.4,0.04201680672268908,0.04201680672268908,0.04201680672268908,0.0
0.4,0.0457516339869281,0.0457516339869281,0.0457516339869281,0.0
0.4,0.04717421765530126,0.04717421765530126,0.04717421765530126,0.0
0.4,0.05322128851540616,0.05322128851540616,0.05322128851540616,0.0
0.4,0.09430438842203548,0.09430438842203548,0.09430438842203548,0.0
0.4,0.05695611577964519,0.05695611577964519,0.05695611577964519,0.0
0.4,0.05835667600373483,0.05835667600373483,0.05835667600373483,0.0
0.4,0.010742643624474545,0.010742643624474545,0.010742643624474545,0.0
0.4,0.06442577030812324,0.06442577030812324,0.06442577030812324,0.0
0.4,0.012138188608776844,0.012138188608776844,0.012138188608776844,0.0
0.4,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0
0.4,0.017740429505135387,0.017740429505135387,0.017740429505135387,0.0
0.4,0.05371321812237273,0.05371321812237272,0.05371321812237272,0.0
0.4,0.04715219421101774,0.04715219421101774,0.04715219421101774,0.0
0.4,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.0
0.4,0.0611577964519141,0.0611577964519141,0.0611577964519141,0.0
0.4,0.07049486461251167,0.07049486461251167,0.07049486461251167,0.0
0.4,0.00560485754320411,0.005604857543204111,0.005604857543204111,0.0
0.4,0.018207282913165267,0.018207282913165267,0.018207282913165267,0.0
0.4,0.05742296918767507,0.05742296918767507,0.05742296918767507,0.0
0.4,0.15546218487394958,0.15546218487394958,0.15546218487394958,0.0
0.4,0.041549953314659195,0.041549953314659195,0.041549953314659195,0.0
0.4,0.01914992993928071,0.01914992993928071,0.01914992993928071,0.0
0.4,0.6643323996265172,0.6643323996265172,0.6643323996265172,0.2
0.4,0.6209150326797386,0.6209150326797386,0.6209150326797386,0.2
0.4,0.6101774042950514,0.6101774042950514,0.6101774042950514,0.2
0.4,0.5471521942110178,0.5471521942110178,0.5471521942110178,0.2
0.4,0.6123306865950491,0.6123306865950491,0.6123306865950491,0.2
0.4,0.6335200746965453,0.6335200746965453,0.6335200746965453,0.2
0.4,0.6507936507936508,0.6507936507936508,0.6507936507936508,0.2
0.4,0.6106442577030813,0.6106442577030813,0.6106442577030813,0.2
0.4,0.5093370681605975,0.5093370681605975,0.5093370681605975,0.2
0.4,0.6011209715086409,0.6011209715086409,0.6011209715086409,0.2
0.4,0.6125116713352008,0.6125116713352008,0.6125116713352008,0.2
0.4,0.6129785247432307,0.6129785247432307,0.6129785247432307,0.2
0.4,0.6134453781512605,0.6134453781512605,0.6134453781512605,0.2
0.4,0.5200746965452848,0.5200746965452848,0.5200746965452848,0.2
0.4,0.6356842596917328,0.6356842596917328,0.6356842596917328,0.2
0.4,0.638188608776844,0.638188608776844,0.638188608776844,0.2
0.4,0.6185807656395892,0.6185807656395892,0.6185807656395892,0.2
0.4,0.642390289449113,0.642390289449113,0.642390289449113,0.2
0.4,0.5247432306255836,0.5247432306255836,0.5247432306255836,0.2
0.4,0.626809901914993,0.626809901914993,0.626809901914993,0.2
0.4,0.6377217553688141,0.6377217553688141,0.6377217553688141,0.2
0.4,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.2
0.4,0.6293183940242764,0.6293183940242764,0.6293183940242764,0.2
0.4,0.5088702147525677,0.5088702147525677,0.5088702147525677,0.2
0.4,0.5871088276506305,0.5871088276506305,0.5871088276506305,0.2
0.4,0.6633986928104575,0.6633986928104575,0.6633986928104575,0.4
0.4,0.6876750700280112,0.6876750700280112,0.6876750700280112,0.4
0.4,0.669000933706816,0.669000933706816,0.669000933706816,0.4
0.4,0.5634920634920635,0.5634920634920635,0.5634920634920635,0.4
0.4,0.664175618869687,0.664175618869687,0.664175618869687,0.4
0.4,0.6722689075630253,0.6722689075630253,0.6722689075630253,0.4
0.4,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4
0.4,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.4
0.4,0.565359477124183,0.565359477124183,0.565359477124183,0.4
0.4,0.6763194768799626,0.6763194768799626,0.6763194768799626,0.4
0.4,0.6928104575163399,0.6928104575163399,0.6928104575163399,0.4
0.4,0.707749766573296,0.707749766573296,0.707749766573296,0.4
0.4,0.6619981325863679,0.6619981325863679,0.6619981325863679,0.4
0.4,0.580765639589169,0.580765639589169,0.580765639589169,0.4
0.4,0.6739841195702942,0.6739841195702942,0.6739841195702942,0.4
0.4,0.6914098972922502,0.6914098972922502,0.6914098972922502,0.4
0.4,0.6680672268907563,0.6680672268907563,0.6680672268907563,0.4
0.4,0.6545284780578898,0.6545284780578898,0.6545284780578898,0.4
0.4,0.5522875816993464,0.5522875816993464,0.5522875816993464,0.4
0.4,0.6828584773470341,0.6828584773470341,0.6828584773470341,0.4
0.4,0.7002801120448179,0.7002801120448179,0.7002801120448179,0.4
0.4,0.6984126984126984,0.6984126984126984,0.6984126984126984,0.4
0.4,0.6830065359477124,0.6830065359477124,0.6830065359477124,0.4
0.4,0.5718954248366013,0.5718954248366013,0.5718954248366013,0.4
0.4,0.6903316207379729,0.6903316207379729,0.6903316207379729,0.4
0.4,0.6746031746031746,0.6746031746031746,0.6746031746031746,0.6000000000000001
0.4,0.7068160597572363,0.7068160597572363,0.7068160597572363,0.6000000000000001
0.4,0.6760037348272643,0.6760037348272643,0.6760037348272643,0.6000000000000001
0.4,0.5592903828197946,0.5592903828197946,0.5592903828197946,0.6000000000000001
0.4,0.7188229799159271,0.7188229799159271,0.7188229799159271,0.6000000000000001
0.4,0.6937441643323996,0.6937441643323996,0.6937441643323996,0.6000000000000001
0.4,0.7250233426704016,0.7250233426704015,0.7250233426704015,0.6000000000000001
0.4,0.6746031746031746,0.6746031746031746,0.6746031746031746,0.6000000000000001
0.4,0.5873015873015873,0.5873015873015873,0.5873015873015873,0.6000000000000001
0.4,0.7038766931340495,0.7038766931340495,0.7038766931340495,0.6000000000000001
0.4,0.6736694677871149,0.6736694677871149,0.6736694677871149,0.6000000000000001
0.4,0.6881419234360411,0.6881419234360411,0.6881419234360411,0.6000000000000001
0.4,0.6563958916900093,0.6563958916900093,0.6563958916900093,0.6000000000000001
0.4,0.588702147525677,0.588702147525677,0.588702147525677,0.6000000000000001
0.4,0.7043437645959831,0.7043437645959831,0.7043437645959831,0.6000000000000001
0.4,0.7110177404295052,0.7110177404295052,0.7110177404295052,0.6000000000000001
